document	term	tfidf
elencoburl_84461524_policy_13757	perdere	0.010977
elencoburl_84461524_policy_13757	perduto	0.012334
elencoburl_84461524_policy_13757	posta	0.010977
elencoburl_84461524_policy_13757	pratica	0.00998
elencoburl_84461524_policy_13757	presentato	0.009698
elencoburl_84461524_policy_13757	previo	0.010284
elencoburl_84461524_policy_13757	privato	0.010284
elencoburl_84461524_policy_13757	prog	0.010615
elencoburl_84461524_policy_13757	reina	0.014461
elencoburl_84461524_policy_13757	remigio	0.017097
elencoburl_84461524_policy_13757	rendicontare	0.012334
elencoburl_84461524_policy_13757	residente	0.014461
elencoburl_84461524_policy_13757	restante	0.010615
elencoburl_84461524_policy_13757	reti	0.010615
elencoburl_84461524_policy_13757	ricarica	0.014461
elencoburl_84461524_policy_13757	ricorso	0.009698
elencoburl_84461524_policy_13757	rideterminare	0.012334
elencoburl_84461524_policy_13757	rideterminato	0.017097
elencoburl_84461524_policy_13757	rimanenza	0.014461
elencoburl_84461524_policy_13757	ripartire	0.00998
elencoburl_84461524_policy_13757	risorse	0.010615
elencoburl_84461524_policy_13757	risorso	0.017097
elencoburl_84461524_policy_13757	rispettivamente	0.009698
elencoburl_84461524_policy_13757	risultanza	0.011378
elencoburl_84461524_policy_13757	rocco	0.01292
elencoburl_84461524_policy_13757	rolando	0.01292
elencoburl_84461524_policy_13757	rosa	0.012334
elencoburl_84461524_policy_13757	salvaguardia	0.010615
elencoburl_84461524_policy_13757	semeraro	0.017097
elencoburl_84461524_policy_13757	sistemi	0.012334
elencoburl_84461524_policy_13757	soltanto	0.014461
elencoburl_84461524_policy_13757	stabile	0.014461
elencoburl_84461524_policy_13757	stefano	0.010284
elencoburl_84461524_policy_13757	stralcio	0.012334
elencoburl_84461524_policy_13757	svolgere	0.00998
elencoburl_84461524_policy_13757	svolta	0.013613
elencoburl_84461524_policy_13757	tecnologiche	0.014461
elencoburl_84461524_policy_13757	terzo	0.00998
elencoburl_84461524_policy_13757	tribunale	0.010977
elencoburl_84461524_policy_13757	trivoli	0.017097
elencoburl_84461524_policy_13757	unitamente	0.011378
elencoburl_84461524_policy_13757	vittorio	0.011378
elencoburl_84461524_policy_13757	zaffaroni	0.017097
elencoburl_84776581_policy_13801	agosto	0.010279
elencoburl_84776581_policy_13801	alcuno	0.016555
elencoburl_84776581_policy_13801	altro	0.010631
elencoburl_84776581_policy_13801	ammere	0.028021
elencoburl_84776581_policy_13801	ammesso	0.018526
elencoburl_84776581_policy_13801	ammettere	0.01407
elencoburl_84776581_policy_13801	amministrazione	0.01323
elencoburl_84776581_policy_13801	approvazione	0.009626
elencoburl_84776581_policy_13801	assetto	0.015749
elencoburl_84776581_policy_13801	azienda	0.015027
elencoburl_84776581_policy_13801	bando	0.014693
elencoburl_84776581_policy_13801	beneficiario	0.015027
elencoburl_84776581_policy_13801	boccalari	0.028021
elencoburl_84776581_policy_13801	burl	0.012482
elencoburl_84776581_policy_13801	camera	0.021303
elencoburl_84776581_policy_13801	citato	0.01323
elencoburl_84776581_policy_13801	codice	0.013778
elencoburl_84776581_policy_13801	codico	0.023273
elencoburl_84776581_policy_13801	commercio	0.020496
elencoburl_84776581_policy_13801	competenza	0.009784
elencoburl_84776581_policy_13801	confermare	0.014374
elencoburl_84776581_policy_13801	contenuto	0.014374
elencoburl_84776581_policy_13801	contestualmente	0.01614
elencoburl_84776581_policy_13801	correttamente	0.024522
elencoburl_84776581_policy_13801	correttezza	0.02605
elencoburl_84776581_policy_13801	corretto	0.019122
elencoburl_84776581_policy_13801	costituire	0.012025
elencoburl_84776581_policy_13801	dare	0.009784
elencoburl_84776581_policy_13801	decorrenza	0.019774
elencoburl_84776581_policy_13801	decreta	0.009945
elencoburl_84776581_policy_13801	disporre	0.009784
elencoburl_84776581_policy_13801	disposizione	0.009945
elencoburl_84776581_policy_13801	domanda	0.012722
elencoburl_84776581_policy_13801	edizione	0.02605
elencoburl_84776581_policy_13801	effetto	0.01614
elencoburl_84776581_policy_13801	elemento	0.01614
elencoburl_84776581_policy_13801	elenco	0.011808
elencoburl_84776581_policy_13801	ermanno	0.028021
elencoburl_84776581_policy_13801	errore	0.023273
elencoburl_84776581_policy_13801	esito	0.012722
elencoburl_84776581_policy_13801	espressamente	0.020496
elencoburl_84776581_policy_13801	fare	0.012971
elencoburl_84776581_policy_13801	finanziare	0.015749
elencoburl_84776581_policy_13801	finanziato	0.030798
elencoburl_84776581_policy_13801	fiscale	0.017977
elencoburl_84776581_policy_13801	formale	0.015027
elencoburl_84776581_policy_13801	getax	0.030798
elencoburl_84776581_policy_13801	impresa	0.014374
elencoburl_84776581_policy_13801	indicare	0.011001
elencoburl_84776581_policy_13801	individuare	0.011001
elencoburl_84776581_policy_13801	informazione	0.01407
elencoburl_84776581_policy_13801	innovation	0.020496
elencoburl_84776581_policy_13801	innovazione	0.018526
elencoburl_84776581_policy_13801	inserire	0.016997
elencoburl_84776581_policy_13801	integralmente	0.019122
elencoburl_84776581_policy_13801	internet	0.016997
elencoburl_84776581_policy_13801	ipses	0.030798
elencoburl_84776581_policy_13801	istituzionale	0.015027
elencoburl_84776581_policy_13801	istruttoria	0.012971
elencoburl_84776581_policy_13801	lombarde	0.015378
elencoburl_84776581_policy_13801	maggio	0.010279
elencoburl_84776581_policy_13801	marzo	0.009784
elencoburl_84776581_policy_13801	materiale	0.01747
elencoburl_84776581_policy_13801	mero	0.024522
elencoburl_84776581_policy_13801	misura	0.013498
elencoburl_84776581_policy_13801	misure	0.022217
elencoburl_84776581_policy_13801	modifica	0.010279
elencoburl_84776581_policy_13801	modificare	0.015378
elencoburl_84776581_policy_13801	necessario	0.010453
elencoburl_84776581_policy_13801	nell	0.024522
elencoburl_84776581_policy_13801	nomina	0.022217
elencoburl_84776581_policy_13801	oggetto	0.010279
elencoburl_84776581_policy_13801	omissione	0.028021
elencoburl_84776581_policy_13801	open	0.020496
elencoburl_84776581_policy_13801	ordine	0.015378
elencoburl_84776581_policy_13801	parziale	0.017977
elencoburl_84776581_policy_13801	parzialmente	0.028021
elencoburl_84776581_policy_13801	pertanto	0.010631
elencoburl_84776581_policy_13801	prendere	0.01407
elencoburl_84776581_policy_13801	primo	0.012971
elencoburl_84776581_policy_13801	produttivo	0.016997
elencoburl_84776581_policy_13801	proprio	0.010813
elencoburl_84776581_policy_13801	provvedere	0.010453
elencoburl_84776581_policy_13801	pubblicare	0.011001
elencoburl_84776581_policy_13801	pubblicazione	0.009626
elencoburl_84776581_policy_13801	punteggio	0.020496
elencoburl_84776581_policy_13801	relativamente	0.018526
elencoburl_84776581_policy_13801	rettificare	0.023273
elencoburl_84776581_policy_13801	rettifico	0.028021
elencoburl_84776581_policy_13801	ricerca	0.014374
elencoburl_84776581_policy_13801	richiamare	0.013498
elencoburl_84776581_policy_13801	richiamato	0.012722
elencoburl_84776581_policy_13801	rientrare	0.012971
elencoburl_84776581_policy_13801	rimodulazione	0.018526
elencoburl_84776581_policy_13801	rinuncia	0.020496
elencoburl_84776581_policy_13801	riportare	0.01225
elencoburl_84776581_policy_13801	ritenere	0.015027
elencoburl_84776581_policy_13801	salvo	0.019774
elencoburl_84776581_policy_13801	sede	0.011392
elencoburl_84776581_policy_13801	segretario	0.01011
elencoburl_84776581_policy_13801	seguire	0.020496
elencoburl_84776581_policy_13801	sezione	0.018526
elencoburl_84776581_policy_13801	sito	0.011194
elencoburl_84776581_policy_13801	società	0.01407
elencoburl_84776581_policy_13801	sopra	0.012025
elencoburl_84776581_policy_13801	sottomisura	0.028021
elencoburl_84776581_policy_13801	struttura	0.011392
elencoburl_84776581_policy_13801	tecnico	0.012971
elencoburl_84776581_policy_13801	tecnologico	0.016555
elencoburl_84776581_policy_13801	trasferimento	0.018526
elencoburl_84776581_policy_13801	trasparenza	0.019774
elencoburl_84776581_policy_13801	tutto	0.011808
elencoburl_84776581_policy_13801	unioncamere	0.02605
elencoburl_84776581_policy_13801	università	0.018526
elencoburl_84776581_policy_13801	venire	0.011392
elencoburl_84776581_policy_13801	verificare	0.01614
elencoburl_84776581_policy_13801	verificato	0.014693
elencoburl_84776581_policy_13801	viii	0.021303
elencoburl_85233366_policy_13993	annuo	0.010499
elencoburl_85233366_policy_13993	arrotondare	0.011997
elencoburl_85233366_policy_13993	assentito	0.013186
elencoburl_85233366_policy_13993	belviso	0.013186
elencoburl_85233366_policy_13993	benedetto	0.011997
elencoburl_85233366_policy_13993	benedettocividate	0.013186
elencoburl_85233366_policy_13993	cancano	0.013186
elencoburl_85233366_policy_13993	canoni	0.011997
elencoburl_85233366_policy_13993	cedegolo	0.011997
elencoburl_85233366_policy_13993	cessione	0.011997
elencoburl_85233366_policy_13993	chilowatt	0.013186
elencoburl_85233366_policy_13993	cividate	0.013186
elencoburl_85233366_policy_13993	codera	0.013186
elencoburl_85233366_policy_13993	completamento	0.009965
elencoburl_85233366_policy_13993	concesavaprio	0.013186
elencoburl_85233366_policy_13993	concessionario	0.010499
elencoburl_85233366_policy_13993	costituente	0.011997
elencoburl_85233366_policy_13993	covi	0.013186
elencoburl_85233366_policy_13993	debitore	0.009965
elencoburl_85233366_policy_13993	derivazione	0.009965
elencoburl_85233366_policy_13993	deroga	0.010499
elencoburl_85233366_policy_13993	diga	0.010499
elencoburl_85233366_policy_13993	direttori	0.010499
elencoburl_85233366_policy_13993	discipline	0.013186
elencoburl_85233366_policy_13993	dovuto	0.010499
elencoburl_85233366_policy_13993	eccedente	0.011997
elencoburl_85233366_policy_13993	edison	0.011997
elencoburl_85233366_policy_13993	esplicitare	0.010499
elencoburl_85233366_policy_13993	esterlebertinisemenza	0.013186
elencoburl_85233366_policy_13993	frazione	0.010499
elencoburl_85233366_policy_13993	giaretta	0.013186
elencoburl_85233366_policy_13993	gratuito	0.010499
elencoburl_85233366_policy_13993	grosio	0.011154
elencoburl_85233366_policy_13993	grosotto	0.013186
elencoburl_85233366_policy_13993	idroelettrico	0.010499
elencoburl_85233366_policy_13993	iipremadio	0.013186
elencoburl_85233366_policy_13993	introitare	0.013186
elencoburl_85233366_policy_13993	introito	0.011154
elencoburl_85233366_policy_13993	italgen	0.013186
elencoburl_85233366_policy_13993	lcbgmb	0.013186
elencoburl_85233366_policy_13993	lovero	0.013186
elencoburl_85233366_policy_13993	manuela	0.013186
elencoburl_85233366_policy_13993	mazzunno	0.013186
elencoburl_85233366_policy_13993	mentre	0.010499
elencoburl_85233366_policy_13993	mezzoldoponte	0.013186
elencoburl_85233366_policy_13993	perfezionare	0.009965
elencoburl_85233366_policy_13993	piazzolo	0.013186
elencoburl_85233366_policy_13993	potenza	0.010499
elencoburl_85233366_policy_13993	premadio	0.013186
elencoburl_85233366_policy_13993	premettere	0.011154
elencoburl_85233366_policy_13993	prosecuzione	0.010499
elencoburl_85233366_policy_13993	proseguimento	0.011997
elencoburl_85233366_policy_13993	provincie	0.011997
elencoburl_85233366_policy_13993	quantificazione	0.009965
elencoburl_85233366_policy_13993	ratti	0.011154
elencoburl_85233366_policy_13993	resio	0.013186
elencoburl_85233366_policy_13993	ricognitorio	0.013186
elencoburl_85233366_policy_13993	riferitare	0.009965
elencoburl_85233366_policy_13993	scadere	0.010499
elencoburl_85233366_policy_13993	scaduta	0.013186
elencoburl_85233366_policy_13993	scaduto	0.010499
elencoburl_85233366_policy_13993	sonico	0.011154
elencoburl_85233366_policy_13993	sovracanone	0.013186
elencoburl_85233366_policy_13993	stazzona	0.013186
elencoburl_85233366_policy_13993	temporaneo	0.010499
elencoburl_85233366_policy_13993	uscente	0.013186
elencoburl_85233366_policy_13993	utenza	0.009965
elencoburl_85233366_policy_13993	utenze	0.011997
elencoburl_85233366_policy_13993	venere	0.013186
elencoburl_85233366_policy_13993	versare	0.010499
elencoburl_85306956_policy_X6098	accompagnamento	0.012184
elencoburl_85306956_policy_X6098	adeguamento	0.010615
elencoburl_85306956_policy_X6098	agli	0.015306
elencoburl_85306956_policy_X6098	alienazione	0.013479
elencoburl_85306956_policy_X6098	apportare	0.011489
elencoburl_85306956_policy_X6098	armonizzazione	0.013005
elencoburl_85306956_policy_X6098	arrotondamento	0.017132
elencoburl_85306956_policy_X6098	assestamento	0.011823
elencoburl_85306956_policy_X6098	assunte	0.011823
elencoburl_85306956_policy_X6098	autonomia	0.011489
elencoburl_85306956_policy_X6098	azienda	0.009883
elencoburl_85306956_policy_X6098	capitale	0.013005
elencoburl_85306956_policy_X6098	capitolo	0.009663
elencoburl_85306956_policy_X6098	cassa	0.011823
elencoburl_85306956_policy_X6098	chiedere	0.012575
elencoburl_85306956_policy_X6098	collegio	0.016127
elencoburl_85306956_policy_X6098	comunicare	0.010114
elencoburl_85306956_policy_X6098	consentire	0.009883
elencoburl_85306956_policy_X6098	considerazione	0.011489
elencoburl_85306956_policy_X6098	consolidamento	0.013005
elencoburl_85306956_policy_X6098	contabile	0.010357
elencoburl_85306956_policy_X6098	contabilità	0.009883
elencoburl_85306956_policy_X6098	conto	0.009663
elencoburl_85306956_policy_X6098	correggere	0.015306
elencoburl_85306956_policy_X6098	corrente	0.012184
elencoburl_85306956_policy_X6098	correttivo	0.011178
elencoburl_85306956_policy_X6098	cultura	0.015306
elencoburl_85306956_policy_X6098	culturale	0.013479
elencoburl_85306956_policy_X6098	deliberare	0.01401
elencoburl_85306956_policy_X6098	dello	0.011823
elencoburl_85306956_policy_X6098	dipendente	0.012184
elencoburl_85306956_policy_X6098	dipendere	0.017132
elencoburl_85306956_policy_X6098	disponibile	0.009883
elencoburl_85306956_policy_X6098	diverso	0.010888
elencoburl_85306956_policy_X6098	economica	0.018428
elencoburl_85306956_policy_X6098	enti	0.009883
elencoburl_85306956_policy_X6098	entrata	0.009663
elencoburl_85306956_policy_X6098	espresso	0.009883
elencoburl_85306956_policy_X6098	fabrizio	0.009883
elencoburl_85306956_policy_X6098	fatto	0.013005
elencoburl_85306956_policy_X6098	finanziaria	0.010615
elencoburl_85306956_policy_X6098	fondazione	0.016127
elencoburl_85306956_policy_X6098	gestionale	0.011823
elencoburl_85306956_policy_X6098	house	0.013479
elencoburl_85306956_policy_X6098	identità	0.016127
elencoburl_85306956_policy_X6098	imprevisto	0.020255
elencoburl_85306956_policy_X6098	indifferibilità	0.020255
elencoburl_85306956_policy_X6098	integrativo	0.010615
elencoburl_85306956_policy_X6098	integrato	0.011823
elencoburl_85306956_policy_X6098	interventi	0.011178
elencoburl_85306956_policy_X6098	investimento	0.010615
elencoburl_85306956_policy_X6098	istituire	0.009883
elencoburl_85306956_policy_X6098	istituzione	0.009883
elencoburl_85306956_policy_X6098	legislazione	0.011823
elencoburl_85306956_policy_X6098	legittimità	0.016127
elencoburl_85306956_policy_X6098	lombardi	0.01401
elencoburl_85306956_policy_X6098	lombardo	0.009883
elencoburl_85306956_policy_X6098	modificazione	0.009883
elencoburl_85306956_policy_X6098	noto	0.011178
elencoburl_85306956_policy_X6098	ordinamento	0.013479
elencoburl_85306956_policy_X6098	organismo	0.011489
elencoburl_85306956_policy_X6098	ottico	0.017132
elencoburl_85306956_policy_X6098	partecipazione	0.011178
elencoburl_85306956_policy_X6098	pluriennale	0.011178
elencoburl_85306956_policy_X6098	politica	0.011489
elencoburl_85306956_policy_X6098	possibile	0.013479
elencoburl_85306956_policy_X6098	potenziato	0.01401
elencoburl_85306956_policy_X6098	precisare	0.01401
elencoburl_85306956_policy_X6098	predetto	0.010357
elencoburl_85306956_policy_X6098	prelevabile	0.020255
elencoburl_85306956_policy_X6098	prelevamente	0.020255
elencoburl_85306956_policy_X6098	prelievo	0.01401
elencoburl_85306956_policy_X6098	previsione	0.009663
elencoburl_85306956_policy_X6098	principio	0.011823
elencoburl_85306956_policy_X6098	profilo	0.012575
elencoburl_85306956_policy_X6098	programmatico	0.016127
elencoburl_85306956_policy_X6098	proposta	0.009663
elencoburl_85306956_policy_X6098	prospetti	0.01401
elencoburl_85306956_policy_X6098	raccordo	0.012575
elencoburl_85306956_policy_X6098	recitare	0.018428
elencoburl_85306956_policy_X6098	regolarità	0.012575
elencoburl_85306956_policy_X6098	rendere	0.010615
elencoburl_85306956_policy_X6098	revisore	0.016127
elencoburl_85306956_policy_X6098	riserva	0.011823
elencoburl_85306956_policy_X6098	scala	0.015306
elencoburl_85306956_policy_X6098	schema	0.010888
elencoburl_85306956_policy_X6098	semplificazione	0.013005
elencoburl_85306956_policy_X6098	settore	0.010357
elencoburl_85306956_policy_X6098	sotto	0.011178
elencoburl_85306956_policy_X6098	speciale	0.011489
elencoburl_85306956_policy_X6098	spettacolo	0.015306
elencoburl_85306956_policy_X6098	stanziamento	0.012575
elencoburl_85306956_policy_X6098	statuto	0.01401
elencoburl_85306956_policy_X6098	straordinario	0.010888
elencoburl_85306956_policy_X6098	strutturale	0.013479
